<Logging continued from "data/ulx_logs/03-25-21.txt">
[00:03:36] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezparts
[00:03:37] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezparts
[00:03:37] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezparts
[00:03:37] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezparts
[00:03:37] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezparts
[00:03:37] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezparts
[00:03:38] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezparts
[00:03:40] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:03:46] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent arccw_ammo_buckshot_large
[00:03:46] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent arccw_ammo_buckshot_large
[00:03:46] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent arccw_ammo_buckshot_large
[00:03:46] 0xadg<STEAM_0:0:426598565> spawned model models/props_foliage/ah_domestic_hedge128_mid.mdl
[00:03:46] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent arccw_ammo_buckshot_large
[00:03:47] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent arccw_ammo_buckshot_large
[00:03:47] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent arccw_ammo_buckshot_large
[00:03:47] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent arccw_ammo_buckshot_large
[00:03:47] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent arccw_ammo_buckshot_large
[00:03:49] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent item_battery
[00:03:49] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent item_battery
[00:03:50] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent item_battery
[00:03:50] 0xadg<STEAM_0:0:426598565> spawned effect models/props_foliage/haytuffs01.mdl
[00:03:50] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent item_battery
[00:03:50] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent item_battery
[00:03:51] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent item_battery
[00:03:51] 0xadg<STEAM_0:0:426598565> spawned effect models/props_foliage/hedgerow01_small-endpiece.mdl
[00:03:52] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent item_battery
[00:03:53] 0xadg<STEAM_0:0:426598565> spawned effect models/props_foliage/hedgerow01_medium-thick.mdl
[00:03:54] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:03:54] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent amb_survive_food
[00:03:54] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:03:54] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent amb_survive_food
[00:03:55] 0xadg<STEAM_0:0:426598565> spawned model models/props_foliage/hedgerow02_medium_long.mdl
[00:03:57] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezparts
[00:03:58] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent ent_jack_gmod_ezarmor_ltorso
[00:03:58] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezparts
[00:03:59] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezparts
[00:04:00] Gitirista1<STEAM_0:0:503923263> spawned sent mediaplayer_tv
[00:04:00] 0xadg<STEAM_0:0:426598565> spawned model models/props_foliage/hedgerow02_medium_long_poplar01.mdl
[00:04:03] 0xadg<STEAM_0:0:426598565> spawned model models/props_foliage/hedgerow02_medium_long_poplar01.mdl
[00:04:03] ExtraDipus: а?
[00:04:07] 0xadg<STEAM_0:0:426598565> spawned model models/props_foliage/hedgerow_04.mdl
[00:04:11] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:04:13] ExtraDipus: что ты спросил гити?
[00:04:26] Тостер<STEAM_0:1:116008424> spawned model models/props_phx/construct/wood/wood_boardx1.mdl
[00:04:35] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezsatchelcharge
[00:04:35] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_eztimebomb
[00:04:38] ExtraDipus teleported to Gitirista1
[00:04:44] ExtraDipus: видел сегодня утром
[00:04:44] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:04:48] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:04:49] 0xadg<STEAM_0:0:426598565> spawned model models/thedoctor/tsar.mdl
[00:04:50] ExtraDipus returned Themself to their original position
[00:04:50] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:04:52] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent ent_jack_gmod_ezworkbench
[00:04:58] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent ent_jack_gmod_ezexplosives
[00:04:58] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent ent_jack_gmod_ezparts
[00:05:02] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:05:03] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:05:07] Тостер: ахах
[00:05:10] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:05:13] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:05:14] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:05:17] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:05:18] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:05:19] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:05:24] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:05:25] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:05:25] Тостер: не
[00:05:26] Colya: нет
[00:05:29] Colya: просто контейнеры
[00:05:30] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:05:32] Тостер: а, бля
[00:05:33] Тостер<STEAM_0:1:116008424> spawned model models/props_phx/construct/wood/wood_boardx1.mdl
[00:05:34] Тостер<STEAM_0:1:116008424> spawned model models/props_phx/construct/wood/wood_boardx1.mdl
[00:05:37] 0xadg<STEAM_0:0:426598565> spawned model models/thedoctor/fatman.mdl
[00:05:44] Colya: надо ещё 2500 партов
[00:05:45] 0xadg<STEAM_0:0:426598565> spawned model models/thedoctor/tsar.mdl
[00:05:48] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:05:49] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:06:02] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:05] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezcrate
[00:06:07] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:20] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:21] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:22] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:23] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:24] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:25] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:33] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:36] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:42] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:43] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:44] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:45] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:46] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:47] Colya<STEAM_0:1:590793915> spawned sent ent_jack_gmod_ezfissilematerial
[00:06:49] Colya: готово
[00:06:50] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/blocks/cube1x8x1.mdl
[00:06:52] Colya: Finaly
[00:06:53] 0xadg: хотите газу?
[00:06:59] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezfumigator
[00:07:00] Gitirista1<STEAM_0:0:503923263> spawned sent ent_jack_gmod_ezcrate
[00:07:27] Colya: я сделал это
[00:07:30] Colya: FINALY
[00:07:34] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent item_healthkit
[00:07:34] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent item_battery
[00:07:38] Colya: Let's go?
[00:07:39] Тостер: с днем города Ипр
[00:07:50] Ollegator: Ща
[00:07:52] Ollegator: 30 секунд
[00:07:59] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezfumigator
[00:08:02] ExtraDipus: вы что собираетесь сделать?
[00:08:06] ExtraDipus teleported to Gitirista1
[00:08:16] Colya: кого
[00:08:26] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezmbhg
[00:08:32] Colya: привет
[00:08:36] Тостер: держи эту штуку подальше
[00:08:46] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezlandmine
[00:09:04] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezimpactnade
[00:09:07] UnitedStatesMarine<STEAM_0:0:460772674> spawned model models/props_wasteland/cargo_container01.mdl
[00:09:08] Тостер: хера физ. модель странная
[00:09:14] Colya: ушло 15 минут
[00:09:22] UnitedStatesMarine<STEAM_0:0:460772674> spawned model models/props_wasteland/cargo_container01.mdl
[00:09:29] Ollegator: ну когда взрыв?
[00:09:31] 0xadg: у них ентитя базируется не на anim, а на другой залупе
[00:09:37] 0xadg: скорее всего из-за этого
[00:09:40] Тостер: мб
[00:09:43] Ollegator: Оксид
[00:09:44] ExtraDipus: лол
[00:09:45] 0xadg: м
[00:09:45] Colya: сохраните своё гавно
[00:09:47] Colya: у вас минута
[00:09:51] Тостер: упс
[00:09:55] Ollegator: сможешь сделать путь в мой гараж с грузовым краном?
[00:10:02] 0xadg: ахаххаха
[00:10:04] Colya<STEAM_0:1:590793915> spawned model models/hunter/plates/plate075x075.mdl
[00:10:06] Тостер: Defenerator, это бомба или генератор черных дыр?
[00:10:14] Тостер: degenerator*
[00:10:16] ExtraDipus: клинап без причины 
[00:10:21] ExtraDipus: нельзя
[00:10:26] Colya: это не клин ап
[00:10:31] ExtraDipus: это клинап
[00:10:33] 0xadg: пренк
[00:10:37] Тостер: это проп физикс, расходимся
[00:10:40] Colya: ушло 15 минут
[00:10:41] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_eznuke_big
[00:10:45] Colya:  и более 100k
[00:10:52] Colya: не считал
[00:10:55] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezmoab
[00:11:01] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezminimore
[00:11:06] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezminimore
[00:11:07] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezminimore
[00:11:14] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent item_battery
[00:11:14] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent item_battery
[00:11:16] Colya: на скок джайл будет
[00:11:18] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent ent_jack_gmod_ezarmor_ltorso
[00:11:24] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezminimore
[00:11:35] Тостер: ЕБАТЬ ,СВЕРШИЛОСЬ, ТИТАН ДОБАВИЛ WEIGHT
[00:11:46] ExtraDipus: всм
[00:11:49] ExtraDipus: он всегда был
[00:11:49] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent ent_jack_gmod_ezworkbench
[00:11:51] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent ent_jack_gmod_ezparts
[00:11:51] UnitedStatesMarine<STEAM_0:0:460772674> spawned sent ent_jack_gmod_ezexplosives
[00:11:54] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezminimore
[00:11:56] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezminimore
[00:11:56] ExtraDipus: Adw Weught
[00:11:58] Colya: игнор
[00:11:59] Тостер: не всегда, точно помню
[00:12:04] ExtraDipus: Mass*
[00:12:05] Colya: знак согласия
[00:12:09] Colya: поехали
[00:12:28] Colya: хочу бустер навесить
[00:12:30] Тостер<STEAM_0:1:116008424> spawned vehicle models/btr-80a.mdl
[00:12:33] Тостер<STEAM_0:1:116008424> spawned vehicle models/blu/skoda_liaz/skoda_liaz.mdl
[00:12:40] UnitedStatesMarine: /build
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/sprops/rectangles/size_3/rect_24x96x3.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/props_interiors/vendingmachinesoda01a.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/sprops/rectangles/size_5/rect_48x96x3.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/props_junk/propanecanister001a.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/hunter/plates/plate05x05_rounded.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/hunter/plates/plate025x025.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/hunter/plates/plate05.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/hunter/blocks/cube05x1x05.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/sprops/trans/wheel_b/wheel55.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/props_c17/canister_propane01a.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/hunter/plates/plate05.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/sprops/rectangles/size_2/rect_12x336x3.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/sprops/cuboids/height12/size_5/cube_96x384x12.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/sprops/rectangles/size_5/rect_48x384x3.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/hunter/plates/plate05x05_rounded.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/hunter/plates/plate05.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/sprops/trans/wheel_b/wheel55.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/props_trainstation/benchoutdoor01a.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/sprops/trans/wheel_b/wheel55.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/sprops/rectangles/size_5/rect_48x384x3.mdl
[00:12:44] Тостер<STEAM_0:1:116008424> spawned model models/sprops/rectangles/size_2/rect_12x336x3.mdl
[00:12:45] Тостер<STEAM_0:1:116008424> spawned model models/props_pipes/pipecluster08d_extender128.mdl
[00:12:45] Тостер<STEAM_0:1:116008424> spawned model models/sprops/trans/wheel_b/wheel55.mdl
[00:12:45] Тостер<STEAM_0:1:116008424> spawned model models/hunter/plates/plate05x1.mdl
[00:12:45] Тостер<STEAM_0:1:116008424> spawned model models/hunter/plates/plate05.mdl
[00:12:49] Ollegator: ну взрыв будет?
[00:12:53] Ollegator: я уже готов ставить
[00:12:59] ExtraDipus: вот что бывает когда ломаешь экономику на русе
[00:13:00] Ollegator: свой дубликат
[00:13:02] Ollegator: я и жду
[00:13:06] Ollegator: да
[00:13:09] Ollegator: скопировал
[00:13:12] ExtraDipus: это нормально 
[00:13:20] ExtraDipus: теперь каждые 30 минут будут ядерк
[00:13:23] Ollegator: я жду когда взорвётся, чтобы поставить сохр-
[00:13:26] ExtraDipus: такое уже было 
[00:13:28] Ollegator: афигеть
[00:13:32] 0xadg: ебать пернуло
[00:13:32] Тостер: блядь, опять
[00:13:37] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezminimore
[00:13:39] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezminimore
[00:13:40] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezminimore
[00:13:42] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_ezminimore
[00:13:42] ExtraDipus: когда титан после нового года дал всем 300 000 и каждые полчаса
[00:13:44] Colya: дед опять сьел протухший пирожок
[00:13:44] ExtraDipus: очистка
[00:13:49] ExtraDipus: и за термоядерк
[00:13:52] 0xadg: +
[00:13:54] Тостер: клинап
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/blocks/cube075x1x075.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/blocks/cube05x1x05.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/misc/roundthing3.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/plates/plate2x3.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/props_wasteland/interior_fence003f.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/props_wasteland/interior_fence002b.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/triangles/05x05.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/triangles/05x05.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/triangles/2x2.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/blocks/cube8x8x1.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/triangles/2x2.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/triangles/075x075.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/props_c17/handrail04_medium.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/blocks/cube025x8x025.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/blocks/cube025x8x025.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/props_trainstation/trainstation_post001.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/props_trainstation/ceiling_arch001a.mdl
[00:13:54] 0xadg<STEAM_0:0:426598565> spawned sent ent_jack_gmod_eztnt
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/props_foliage/ah_hawthorn_sm_static.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/props_trainstation/bench_indoor001a.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/props_wasteland/interior_fence003b.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/plates/plate05x2.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/props_wasteland/powertower01.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/misc/stair1x1.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/misc/stair1x1.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/misc/stair1x1.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/misc/stair1x1.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/misc/stair1x1.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/misc/stair1x1.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/misc/stair1x1.mdl
[00:13:54] Ollegator<STEAM_0:0:245919511> spawned model models/hunter/misc/stair1x1.mdl
